override,businessName,taxCountry,legalName,nativeBusinessName,nativeLegalName,taxRegistrationNumbers,street1,street2,street3,city,state,postalCode,poBox,poBoxPostalCode,BVD,dunsNumber,LEI,unspsc,naics,website,isDiversitySupplier,stockExchange,stockSymbol,buyerSystemDetails
,ANDRÉ WEYNERT HYGIENE-SERVICE,Germany,,,,,Mariannenstraße 33,,,Berlin,,12209,,,DE2010723038,333697928,,,,www.aw-hygiene.de,,,,
,HARING INDUSTRIEVERTRETUNG BERLIN,Germany,,,,|DE279087693,Semmelweisstraße 56-64,,,Berlin,,12524,,,DE2012274662,313250076,,,,www.h-i-b.eu,,,,
,HOTEL RESTAURANT KAISERHOF,Germany,,,,|DE234742078,Kaiserring 1,,,Wesel,,46483,,,DE5390108363,314398158,,,,,,,,
,ANDRITZ SEPARATION GMBH (416),Germany,,,,HRB 52447 |DE813863541,Industriestraße 1-3,,,Vierkirchen,,85256,,,DE5190658714,325740983,,,,www.andritz.com,,,,
,ANGST + PFISTER GMBH,Germany,,,,HRB 727717 |DE111612155|90491/07454,Siemensstraße 5,,,Fellbach,,70736,,,DE7330836924,317283737,,,,www.angst-pfister.com,,,,
,AWM CONSULTING,Germany,,,,,Bügelstraße 5,,,Friedberg (Hessen),,61169,,,DE6290306790,343404994,,,,www.awm-consulting.de,,,,
,INGENIEURBUERO SCHOENFELDER  IBS,Germany,,,,|DE112833856,Josef-Bautz-Straße 2,,,Hanau,,63457,,,DE6130111759,343348855,,,,www.ib-schoenfelder.de,,,,
,"SCHALLENKAMMER MAGNETSYSTEME, RIMPAR",Germany,,,,HRB 3383 |DE134179083,Wachtelberg 30,,,Kürnach,,97273,,,DE8310038587,326858982,,,,www.schallenkammer.de,,,,
,ALLGAIER  PROCESS TECHNOLOGY GMBH,Germany,,,,HRB 722351 |DE814976028,Ulmer Str.,,,Uhingen,,73066,,,DE7030091610,340836508,,,,www.allgaier-group.com,,,,
,APOTHEKE HELLE MITTE,Germany,,,,HRA 29544 B |DE189134959,Fritz-Lang-Platz 6,,,Berlin,,12627,,,DE2011007178,315960307,,,,www.apo-hellemitte.de,,,,
,FINE EXPRESSION (500),Germany,,,,|DE327475482,Dolivostraße 9,,,Darmstadt,,64293,,,DE6050360211,340601068,,,,www.fine-expression.com,,,,
,ARLI GMBH,Germany,,,,HRB 750157 |DE296420654,Schulstraße 14,,,Balgheim,,78582,,,DE7270347335,313225191,,,,www.arli24.de,,,,
,JAEGER GUMMI UND KUNSTSTOFF GMBH,Germany,,,,HRB 59983 |DE813314161,Bissendorfer Str. 6,,,Hannover,,30625,,,DE2190246034,315032656,,,,www.jaegergroup.com,,,,
,KABELTRONIK ARTHUR VOLLAND GMBH,Germany,,,,HRB 2046 |DE812048133,Gewerbegebiet An der Römersäule Mühlweg 6,,,Denkendorf,,85095,,,DE8130083157,388238263,,,,www.kabeltronik.de,,,,
,AERZTEKAMMER DES SAARLANDES,Germany,,,,,Faktoreistraße 4,,,Saarbrücken,,66111,,,DEFEI1015166,326191897,,,,www.aerztekammer-saarland.de,,,,
,AERZTEKAMMER SACHSEN ANHALT,Germany,,,,,Doctor-Eisenbart-Ring 2,,,Magdeburg,,39120,,,DE*822337389,342246779,,,,,,,,
,SCHMITTGAL WERBEAGENTUR GMBH,Germany,,,,HRB 220919 |DE147837028|99062/06086,Albstraße 14,,,Stuttgart,,70597,,,DE7330032195,321452427,,,,www.schmittgall.de,,,,
,ASTELLAS PHARMA GMBH NOT USED - EUR,Germany,,,,HRB 96767 |DE129351926,Georg-Brauchle-Ring 64 – 66,,,München,,80992,,,DE8170285270,340413558,,,,www.astellas.de,,,,
,SCHNEEBERGER GMBH,Germany,,,,HRB 330329 |DE144605286,Gräfenau,,,Höfen an der Enz,,75339,,,DE7230000273,320407893,,,,www.schneeberger.com,,,,
,ATS GESELLSCHAFT FUR ANGEWANDTE,Germany,,,,HRB 13332 |DE811547136,Knorrstraße 36,,,Kassel,,34121,,,DE6150287999,343736450,,,,www.ats-global.com,,,,
,AUGUST FALLER GMBH & CO. KG,Germany,,,,HRA 280004 |DE141967708|05050/01196,Freiburger Str. 25,,,Waldkirch,,79183,,,DE7010006723,315501932,,,,www.faller-packagin.com,,,,
,AUTO ZEH (508),Germany,,,,HRB 17585 |DE113859798,Wallufer Str. 12,,,Eltville am Rhein,,65343,,,DE6250030248,319475505,,,,www.auto-zeh.de,,,,
,SMW-AUTOBLOK,Germany,,,,HRB 631242 |DE811555600|61021/06913,Wiesentalstraße 28,,,Meckenbeuren,,88074,,,DE8210058648,343973616,,,,www.smwautoblok.de,,,,
,HORNUNG GMBH,Germany,,,,HRB 46688 |DE287032973|035 235 80759,Rathenaustraße 55,,,Neu-Isenburg,,63263,,,DE6210374862,316806165,,,,www.hornung.org,,,,
,AUTOHAUS BAUTZEN OST (508),Germany,,,,HRB 34226 |DE299052660,Malschwitzer Str. 1,,,Bautzen,,2625,,,DE3390132292,313410210,,,,www.autohaus-bautzen-ost.de,,,,
,AUTOHAUS KARL MOSER GMBH,Germany,,,,|DE128213689,Maria-von-Linden-Straße 7,,,Germering,,82110,,,DE8330004153-1000,342729008,,,,,,,,
,AUTOHAUS KOCK GMBH,Germany,,,,HRA 206010 |DE117834291|69/205/02406,Hauptstraße 2,,,Edewecht,,26188,,,DE2370072214,315105244,,,,www.aza-edewecht.de,,,,
,AUTOHAUS M.A.X. GMBH (508),Germany,,,,HRB 8739 |DE157016628|035 228 70778,Waldstraße 218-220,,,Offenbach am Main,,63071,,,DE6210114652,344211553,,,,www.autohaus-max.de,,,,
,AUTOHAUS MARNET GMBH & CO. KG,Germany,,,,HRA 1940 |DE111299664|003 302 60185,Sodener Str. 1,,,Königstein im Taunus,,61462,,,DE6290005231,317769214,,,,www.marnet.de,,,,
,ROBERT M BOXHAMMER GMBH,Germany,,,,HRB 2849 |DE131168186,Gewerbegebiet Kampenwandstraße 5,,,Bad Aibling,,83043,,,DE8250045521,322381039,,,,www.boxhammer.de,,,,
,AUTOHAUS ROLF HORN GMBH,Germany,,,,HRB 14697 |DE122280909|209/5701/1463,Bahnstraße 13-15,,,Düren,,52355,,,DE5030478265,506839450,,,,www.rolfhorn.de,,,,
,AUTO RASCH GMBH & CO.KG (508),Germany,,,,HRA 58186 |DE128210050,Augsburger Str. 38-40,,,Fürstenfeldbruck,,82256,,,DE8330004124,326818465,,,,www.auto-rasch.de,,,,
,KRONENBERG,Germany,,,,HRB 172916 |DE208897369,Am alten Flugpl. 1,,,Berlin,,10318,,,DE2011112353,329332766,,,,www.kronenberg24.de,,,,
,AVALESS UG,Germany,,,,HRB 204653 |DE273632792|65/200/49534,Hansastraße 28,,,Hasbergen,,49205,,,DE2310279599,341944682,,,,www.wasserspender-avaless.de,,,,
,MT-MESSTECHNIK GMBH,Germany,,,,HRB 16531 |DE197065983|102/132/80207,St.-Sebastian-Straße 5,,,Adelzhausen,,86559,,,DE8030166329,315611884,,,,www.mt-messtechnik.de,,,,
,AVENCELL EUROPE GMBH (509),Germany,,,,HRB 30429 |DE279973627,Tatzberg 47,,,Dresden,,1307,,,DE3070464835,342393524,,,,avencell.com,,,,
,AVIARIUM GMBH,Germany,,,,HRB 16697 |DE231165360,Dürenstraße,,,Bonn,,53173,,,DE5030567241,312792098,,,,www.agenturohnenamen.de,,,,
,AVIS BUDGET AUTOVERMIETUNG GMBH & CO. KG,Germany,,,,HRB 4774 |DE165038067,Zimmersmühlenweg 21,,,Oberursel (Taunus),,61440,,,DE6290105871,312737810,,,,www.avis.de,,,,
,RITTER GMBH,Germany,,,,HRB 510241 |DE198404131|48020/14822,Industriestraße 121,,,Mühlacker,,75417,,,DE7230056163,322410325,,,,www.ritter.gmbh,,,,
,AXA LEBENSVERSICHERUNGS AG,Germany,,,,HRB 271 |DE122786679,Colonia-Allee 10-20,,,Köln,,51067,,,DEFEI1000239,315778266,,,,www.axa.de,,,,
,PEKU FOLIEN GMBH,Germany,,,,HRB 9920 |DE811837016|201/135/10022,PEKU-Straße 1,,,Neumarkt in der Oberpfalz,,92318,,,DE8190251378,328887534,,,,www.peku.com,,,,
,AZ INTEC GMBH,Germany,,,,HRB 3997 |DE140978617|228/115/00074,Jagdweg 1,,,Olbernhau,,9526,,,DE3030043214,331084301,,,,www.azintec.com,,,,
,AZELIS DEUTSCHLAND GMBH,Germany,,,,HRB 8406 |DE813828526|222/5700/3291,Zum Siegblick 37-45,,,Sankt Augustin,,53757,,,DE5030414669,332493522,,,,www.azelis.com,,,,
,B & M OPTIK GMBH,Germany,,,,HRB 1442 |DE112600583,Am Fleckenberg 20,,,Limburg an der Lahn,,65549,,,DE6170029472,340713528,,,,www.bm-optik.de,,,,
,JUMO GMBH & CO. KG,Germany,,,,HRB 6537 ,Moritz-Juchheim-Straße 1,,,Fulda,,36039,,,DE6090137083,315019711,,,,www.jumo.net,,,,
,SWAGELOK,Germany,,,,HRB 200687 |DE814808842,Vor dem Haßel 3,,,Brackel,,21438,,,DE2151346329,506663660,,,,www.swagelok-hamburg.de,,,,
,BIG SICHERHEITSTECHNIK GMBH,Germany,,,,HRB 202156 |DE139648823,Fiete-Schulze-Straße 5,,,Halle (Saale),,6116,,,DE3130035091,313850521,,,,www.big-gruppe.com,,,,
,LESSON NINE GMBH (BABBEL.COM),Germany,,,,HRB 110215 B |DE257994711,Max-Beer-Str. 2,,,Berlin,,10119,,,DE2011907162,312620079,,,,www.babbel.com,,,,
,BNNETZE GMBH,Germany,,,,HRA 4777 |DE217007906,Tullastraße 61,,,Freiburg im Breisgau,,79108,,,DE7010006581,328922633,,,,www.badenova.de,,,,
,BAHNHOF-APOTHEKE,Germany,,,,HRA 130645 |DE813623723,Bahnhofstraße 1,,,Osterode am Harz,,37520,,,DE2130092310,323302372,,,,www.bahnhof-apotheke-osterode.de,,,,
,BALLENBERGER FREYTAG WENISH,Germany,,,,HRB 45328 |DE275484605,Robert-Koch-Straße 7,,,Neu-Isenburg,,63263,,,DE6210352019,341922405,,,,www.bfw-institut.de,,,,
,BALZER BILDUNGSKONZEPTE GMBH,Germany,,,,HRB 100291 |DE116465632|43/201/68304,Am Tennispl. 12,,,Stade,,21684,,,DE2150460271,329541288,,,,www.balzer-online.de,,,,
,OTTO MÄNNER GMBH,Germany,,,,HRB 706623 |DE277286380,Unter Gereuth 9,,,Bahlingen am Kaiserstuhl,,79353,,,DE7010349239,342017302,,,,www.maenner-group.com,,,,
,"HEIN VERTRIEBS GMBH,SINSHEIM",Germany,,,,GNR 340016 ,Auwiesen 1,,,Sinsheim,,74889,,,DE7050085937,322537135,,,,bgimmo.de,,,,
,BAVARIA SICHERHEIT GMBH (583),Germany,,,,HRB 235074 |DE313285308|114/122/11385,Lilienthalstraße 2,,,Markt Schwaben,,85570,,,DE8250509476,313563559,,,,www.bavado-holding.de,,,,
,BAYERISHER HOF STOIZE SPAEH KG,Germany,,,,HRA 7022 |DE129035444,Bahnhofpl. 2,,,Lindau (Bodensee),,88131,,,DE8150005324,316858638,,,,www.bayerischerhof-lindau.de,,,,
,HYSERVE GMBH & CO. KG,Germany,,,,HRA 84145 |DE236428701,Hechenrainer Str. 24,,,Uffing am Staffelsee,,82449,,,DE8290167328,333362668,,,,www.hyserve.com,,,,
,MAX SCHLATTERER GMBH & CO.KG,Germany,,,,HRA 721554 ,Alt-Ulmer-Straße 3,,,Herbrechtingen,,89542,,,DE7370162553,315271833,,,,www.web.bbi-befestigungstechnik.de,,,,
,BBI-BIOTECH GMBH,Germany,,,,HRB 166814 B |DE260083502|37/219/30527,Köpenicker Str. 325/House 12,,,Berlin,,12555,,,DE3250227393,340780304,,,,www.bbi-biotech.com,,,,
,DER BECK GMBH (583),Germany,,,,HRA 6798 |DE193217202|216/154/50216,Am Weichselgarten 12,,,Erlangen,,91058,,,DE8190429836,315368444,,,,www.derbeck.de,,,,
,BEER & BLUMENAUER GMBH,Germany,,,,HRB 5462 |DE177589946|153/122/20048,Dettenbachstraße 25,,,Neukirchen vorm Wald,,94154,,,DE8230232988,314740556,,,,www.beer-blumenauer.de,,,,
,BEGHELLI PRÄZISA GMBH,Germany,,,,HRB 35621 |DE354510778,Lanterstraße 34,,,BEGHELLI PRÄZISA GMBH,,46539,,,DE5270134377,329508618,,,,www.beghelli.de,,,,
,BWMK (BEHINDERTEN-WERK),Germany,,,,VR 3407 |DE112486816,Vor der Kaserne 6,,,Gelnhausen,,63571,,,DE6130038095,320401433,,,,www.bwmk.de,,,,
,WERKZEUGPOLITUREN                  BENNO MANDEL,Germany,,,,,Erlbacher Str. 119,,,Markneukirchen,,8258,,,DE8110107833,389524039,,,,,,,,
,BERGHOF PRODUCTS + INSTRUMENTS,Germany,,,,HRB 745255 |DE203545762,Arbachtalstraße 26,,,Eningen unter Achalm,,72800,,,DE7270169586,342741713,,,,www.berghof.com,,,,
,BVL OBERFLÄCHENTECHNIK GMBH,Germany,,,,HRA 100010 |DE117326445|61/200/09101,Grenzstraße 16,,,Emsbüren,,48488,,,DE2410009087,326989373,,,,www.bvl-farmtechnology.com/de,,,,
,DER ELEKTROMEISTER BERND FLEGEL,Germany,,,,|DE196439883,Emsstraße 17,,,Wesel,,46487,,,DE5390052014,342371038,,,,www.flegel.com,,,,
,GRUBER GMBH,Germany,,,,,Rudolf-Diesel-Straße 11,,,Rehling,,86508,,,DE8030082326,498893353,,,,b.gruber@bernd-gruber.de,,,,
,BERND MATTIS KABELKONFEKTION,Germany,,,,|DE230720254,Breslauer Weg 61,,,Geretsried,,82538,,,DE8290183621,313020709,,,,,,,,
,BERNER INTERNATIONAL GMBH,Germany,,,,HRB 1782 EL ,Mühlenkamp 6,,,Elmshorn,,25337,,,DE2390200503,315520192,,,,www.berner-safety.de,,,,
,BERNHARDT NUTZFAHRZEUGE GMBH (508),Germany,,,,HRB 331988 |DE811322233,In der Gabel 14-16,,,Heidelberg,,69123,,,DE7050034235,332242028,,,,www.autohausbernhardt.de,,,,
,PROMENS PACKAGING GMBH,Germany,,,,HRB 22889 |DE177669325,Hertzstraße 22,,,Ettlingen,,76275,,,DE7110136083,341711224,,,,www.berryglobal.com,,,,
,E-PRO CAT GMBH,Germany,,,,HRB 20570 |DE205928452|99021/23614,Kronenstraße 25,,,Stuttgart,,70174,,,DE7330572809,342790613,,,,www.bertschinnovation.com,,,,
,BG KLINIKUM UNFALLKRANKENHAUS BERLI,Germany,,,,HRB 171521 B |DE812464253,Warener Str. 7,,,Berlin,,12683,,,DE2010583256,365731371,,,,www.bg-kliniken.de,,,,
,BIT BIERTHER GMBH,Germany,,,,HRB 10435 |DE812041982|222/5701/2430,Dützhofer Str. 7,,,Swisttal,,53913,,,DE5030267454,388057150,,,,www.bit-gmbh.de,,,,
,BIOGENES GMBH (548),Germany,,,,HRB 45983 B |DE153663856|37/203/21012,Köpenicker Str. 325/Haus 211/212,,,Berlin,,12555,,,DE2010482636,343282752,,,,www.biogenes.de,,,,
,BIOPHYLL GMBH,Germany,,,,HRB 7285 |DE256339221|141/122/45600,Winkl,,,Dietersburg,,84378,,,DE8350238136,312606250,,,,www.biophyll.com,,,,
,BIOZOL DIAGNOSTICA VERTRIEB GMBH,Germany,,,,HRB 248648 ,Obere Hauptstraße 10B,,,Eching,,85386,,,DE8350375222,314938300,,,,,,,,
,BIOZYM SCIENTIFIC GMBH,Germany,,,,HRB 101682 |DE813739502|22/200/54114,Steinbrinksweg 27,,,Hessisch Oldendorf,,31840,,,DE2170085011,332421366,,,,www.biozym.com,,,,
,BIRD & BIRD LLP (EURO)(DUSSELDORF),Germany,,,,,Carl-Theodor-Straße 6,,,Düsseldorf,,40213,,,DE*110319261649,332037261,,,,www.twobirds.com,,,,
,FEINGUSS BLANK GMBH,Germany,,,,HRB 650268 ,Industriestraße 18,,,Riedlingen,,88499,,,DE8270126587,313170339,,,,www.feinguss-blank.de,,,,
,BLICKLE RAEDER + ROLLEN,Germany,,,,HRA 410183 |DE144835137,Heinrich-Blickle-Straße 1,,,Rosenfeld,,72348,,,DE7270011158,316156009,,,,www.blickle.de,,,,
,BLUHM SYSTEME GMBH,Germany,,,,HRA 12010 |DE149512706,Honnefer Str. 41,,,Unkel,,53572,,,DE5290073895,316934876,,,,,,,,
,BODO MÖLLER CHEMIE GMBH,Germany,,,,HRB 8782 |DE111617612|035 229 47313,Senefelderstraße 176/178,,,Offenbach am Main,,63069,,,DE6210010130,321050254,,,,www.bm-chemie.de,,,,
,BOLAB SYSTEMS GMBH,Germany,,,,HRB 776818 ,Mühlstetten 3,,,Geislingen,,72351,,,DE7270421059,342569150,,,,,,,,
,BÖHMLER DREHTEILE GMBH,Germany,,,,HRB 503147 |DE811297111|41404/44334,Reutlinger Str. 23,,,Pforzheim,,75179,,,DE7230125166,551253953,,,,www.boehmler-drehteile.de,,,,
,BONSACK PRÄZISIONSTECHNIK GMBH,Germany,,,,HRB 503061 |DE261896073|171/106/07431,Willi-Betz-Straße 8,,,Kurort Brotterode,,98599,,,DE3210161854,341052792,,,,www.bonsack.de,,,,
,BÖTTCHER AG,Germany,,,,HRB 209127 |DE219636488|162/126/00230,Brüsseler Str. 3,,,Jena,,7747,,,DE3410045292,344634485,,,,www.bueromarkt-ag.de,,,,
,BRAUNFORM GMBH,Germany,,,,HRB 270086 |DE811179799|05/080/02102,Unter Gereuth 14,,,Bahlingen am Kaiserstuhl,,79353,,,DE7010003002,316275239,,,,www.braunform.com,,,,
,BRENNTAG GMBH,Germany,,,,HRB 31943 |DE814733411,Messeallee 11,,,Essen,,45131,,,DE5250167797,314616157,,,,www.brenntag.com,,,,
,BST RINKLIN GMBH,Germany,,,,HRB 270648 |DE141939592|05080/03073,Schochenwinkel 2,,,Bahlingen am Kaiserstuhl,,79353,,,DE7010126894,342514031,,,,www.bstrinklin.de,,,,
,HUEBER VERLAG GMBH AND CO KG,Germany,,,,HRA 49304 |DE130002447,Baubergerstraße 30,,,München,,80992,,,DE8330006703,316095447,,,,,,,,
,KLINIKUM ESSLINGEN GMBH,Germany,,,,HRB 728088 |DE262572134|59336/00261,Hirschlandstraße 97,,,Esslingen am Neckar,,73730,,,DE7330881136,341295858,,,,www.klinikum-esslingen.de,,,,
,KLINIKEN NORDOBERPFALZ AG,Germany,,,,HRB 3124 |DE250414573,Söllnerstraße 16,,,Weiden in der Oberpfalz,,92637,,,DE8230441397,313559650,,,,www.kliniken-nordoberpfalz.de,,,,
,BÜNGER LABORTECHNIK GMBH,Germany,,,,HRB 12641 ,Bockerother Str. 121,,,Königswinter,,53639,,,DE5030664748,312905463,,,,www.buenger-labortechnik.de,,,,
,BURSTER                            PRÄZISIONSMESSTECHNIK GMBH & CO.KG,Germany,,,,HRA 530170 |DE144005098|39454/10503,Talstraße 1-5,,,Gernsbach,,76593,,,DE7230081854,321977415,,,,www.burster.de,,,,
,LEMITEC GMBH,Germany,,,,HRB 120805 B |DE187096060|30/650/09010,Rieppelstraße 6,,,Berlin,,13629,,,DE2012066177,537433328,,,,www.lemitec-online.com,,,,
,MELCHERS TECHEXPORT GMBH,Germany,,,,HRA 10118 HB |DE114396160,Schlachte 39,,,Bremen,,28195,,,DE2050003587,499003069,,,,www.melchers.de,,,,
,EDITHO AG,Germany,,,,|DE112128487,Torfstelle 10,,,Seevetal,,21217,,,DE6210179748-1000,342389928,,,,,,,,
,IHF INGENIEURGESELLSCHAFT MBH,Germany,,,,HRB 115254 |DE323736992,Im Kohlruß 5,,,Liederbach am Taunus,,65835,,,DE6070779743,342617960,,,,www.ihf-ffm.de,,,,
,KRANKENHAUS HOHE WARTE,Germany,,,,HRB 3196 |DE229151714|208/123/00041,Hohe Warte 8,,,Bayreuth,,95445,,,DE8070145785,329192533,,,,www.klinikum-bayreuth.de,,,,
,RHEIN PER CHEMIE GMBH,Germany,,,,HRB 413404 |DE219741560|74842/02421,u. Kanalstraße 3,,,Rheinfelden (Baden),,79618,,,DE7010239403,344561480,,,,www.rheinperchemie.com,,,,
,MODERNE VERPACKUNG,Germany,,,,|DE267112524,Auf der Bleiche 22,,,Wetter (Ruhr),,35083,,,DE5270001532-1001,317868925,,,,,,,,
,MAHR                               METERING SYSTEMS GMBH,Germany,,,,HRA 3519 ,Brauweg 38,,,Göttingen,,37073,,,DE2110102071,344208991,,,,www.mahr.de,,,,
,CARL STAHL TECHNOCABLES GMBH,Germany,,,,HRB 540296 |DE811203300|62049/00742,Tobelstraße 2,,,Süßen,,73079,,,DE7030000139,313584368,,,,www.carlstahl.de,,,,
,CARL ZEISS MICROSCOPY GMBH,Germany,,,,HRB 740203 |DE331313340,Carl-Zeiss-Straße 22,,,Oberkochen,,73447,,,DE7370234036,342671426,,,,www.zeiss.de,,,,
,DEXION GMBH,Germany,,,,HRB 2059 |DE112590158,Dexionstraße 1,,,Laubach,,35321,,,DE6110122054,340810845,,,,www.dexion.de,,,,
,CAVERION,Germany,,,,HRB 189657 |DE815012867|143/302/00031,Gstocketwiesenstraße 9,,,Deggendorf,,94469,,,DE8170897427,340899044,,,,www.caverion.de,,,,
,CEF-ELECTROFACHGROSSHANDLUNG SÜDWESTGMBH,Germany,,,,HRA 706465 ,Killisfeldstraße 50,,,Karlsruhe,,76227,,,DE7110173143,537377053,,,,,,,,
,CELLOFOAM INTERNATIONAL,Germany,,,,HRB 641682 |DE205859287,Freiburger Str. 44,,,Biberach an der Riß,,88400,,,DE8270199582,331923370,,,,www.cellofoam.de,,,,
,CELLOFOAM GMBH & CO. KG,Germany,,,,HRA 640971 |DE205859287,Freiburger Str. 44,,,Biberach an der Riß,,88400,,,DE8270170804,551126415,,,,www.cellofoam.de,,,,
,CELLTREND GMBH,Germany,,,,HRB 12368 P |DE199983895,Im Biotechnologiepark 3,,,Luckenwalde,,14943,,,DE2011078155,316047906,,,,www.celltrend.de,,,,
,ISOLITE GMBH,Germany,,,,HRB 60281 |DE246037090,Industriestraße 125,,,Ludwigshafen am Rhein,,67063,,,DE7150162614,537458783,,,,www.isolite.de,,,,
,CERTUSS DAMPFAUTOMATEN,Germany,,,,HRA 4025 |DE811184021|117/5702/0370,Hafenstraße 65,,,Krefeld,,47809,,,DE5210163787,317451557,,,,www.certuss.com,,,,
,WESA ARMATUREN GMBH,Germany,,,,HRB 758671 ,Spanninger Str. 5,,,Winterbach,,73650,,,DE7331167695,316704493,,,,cfm-charite.de,,,,
,CHARITE RESEARCH ORGANISATION,Germany,,,,HRB 97624 B |DE245035190,Charitépl. 1,,,Berlin,,10117,,,DE2011691818,537388972,,,,www.charite-research.org,,,,
,CWK BAD KOSTRITZ,Germany,,,,HRB 200380 |DE150514539|161/107/00230,2,,,Bad Köstritz,,7586,,,DE3110005186,332034263,,,,www.cwk-bk.de,,,,
,SIGMA LABORZENTRIFUGEN GMBH,Germany,,,,HRB 130777 |DE811290005|29/200/05523,An der Unteren Söse 50,,,Osterode am Harz,,37520,,,DE2130000697,321821621,,,,www.martinchrist.de,,,,
,CHRISTIAN BAUER GMBH+CO.KG,Germany,,,,HRA 280816 |DE146620106|82002/03878,Schorndorfer Str. 49,,,Welzheim,,73642,,,DE7330000746,315507392,,,,www.christianbauer.com,,,,
,CC MONTAGE UND REPARATUREN,Germany,,,,,Eiserbuder Waldweg 1,,,Marienwerder,,16348,,,DE2011899077,315101178,,,,ccmontage@gmx.de,,,,
,INGENIEURBUERO CHRISTIAN HELPENSTELL,Germany,,,,|DE211916707,Vor der Heck 20,,,Hachenburg,,57627,,,DE4330207829,343034631,,,,www.ingenieurbuero-christian-helpenstell.de,,,,
,WALDNER FACILITY MANAGEMENT,Germany,,,,|DE263742068,Landsberger Str. 36,,,Germering,,82110,,,DE8330470427,312830999,,,,www.waldner-fm.de,,,,
,CHRISTOPH GUENTHER,Germany,,,,,Marienstraße 36,,,Bad Salzschlirf,,36364,,,DE6090151595,537638582,,,,guenther-verladesysteme@t-online.de,,,,
,CS CITY-SERVICE GMBH,Germany,,,,HRB 24734 HB ,Hutfilterstraße 16,,,Bremen,,28195,,,DE2050729941,312794185,,,,www.gmx.net,,,,
,CLAUS TECHNICAL SOLUTIONS GMBH,Germany,,,,HRB 100144 B |DE246479559|30/043/77270,Am Borsigturm 53,,,Berlin,,13507,,,DE2011737130,315090734,,,,www.claus.berlin,,,,
,CMS HASCHE SIGLE A/P-118562,Germany,,,,|DE177768925,Im Zollhafen 18,,,Köln,,50678,,,DE2012129722-1004,312586625,,,,,,,,
,COFTECH GMBH,Germany,,,,HRB 14382 |DE812999793|112/5755/0981,Heinrich-Held-Straße 33 1. OG links,,,Essen,,45133,,,DE5110207088,329738814,,,,www.coftech.de,,,,
,II-VI GMBH,Germany,,,,HRB 8548 |DE222502533,Brunnenweg 19-21,,,Weiterstadt,,64331,,,DE6050177476,331800727,,,,info.de@ii-vi.com,,,,
,HELABA PENSION TRUST E.V.,Germany,,,,HRB 17658 ,Oeder Weg 151,,,Frankfurt am Main,,60318,,,DE6070057070,318935459,,,,combi-immobilien-treuhand-gmbh-dreieich.b-centrum.de,,,,
,BOMHOFF GMBH,Germany,,,,HRB 27388 HB |DE279940572,Wiener Straße 7,,,Bremen,,28359,,,DE2050842243,341601227,,,,www.haus-der-dokumente.de,,,,
,COMPLOT WERBETECHNIK GMBH&CO.KG,Germany,,,,HRA 1590 |DE262443687|002 310 00026,Am Brunnen 16,,,Bad Hersfeld,,36251,,,DE6150400915,341205211,,,,www.complot-werbetechnik.de,,,,
,LAUER FISCHER GMBH - EUR,Germany,,,,HRB 2766 |DE163453649,Dr.-Mack-Straße 95,,,Fürth,,90762,,,DE8190070511,316108521,,,,www.lauer-fischer.de,,,,
,VERGÖLST GMBH,Germany,,,,HRB 3527 |DE115645799,Vahrenwalder Str. 13,,,Hannover,,30165,,,DE2190001578,506858088,,,,www.continental-corporation.com,,,,
,BIENEFELD GMBH & CO. KG,Germany,,,,HRB 5481 ,Ütterlingser Str. 20,,,Werdohl,,58791,,,DE4110084654,322581315,,,,www.bienefeld-gmbh.de,,,,
,COREVA SCIENTIFIC GMBH CO KG (509),Germany,,,,HRA 6482 |DE305118875,Im Mühlenbruch 1/3. OG,,,Königswinter,,53639,,,DE7010416648,313652404,,,,www.coreva-scientific.com,,,,
,RABEN TRANS EUROPEAN,Germany,,,,HRB 733310 |DE277971929,Regioparkring 8,,,Mönchengladbach,,41199,,,DE6070605084,342147228,,,,www.raben-group.com,,,,
,R+W ANTRIEBSELEMENTE GMBH,Germany,,,,,Hattsteinstraße 4,,,Wörth am Main,,0,,,DE*110343672719,344163597,,,,,,,,
,CRAEMER GMBH,Germany,,,,HRB 6676 ,Brocker Str. 1,,,Herzebrock-Clarholz,,33442,,,DE4130066459,315770503,,,,www.craemer.com,,,,
,"MINERALMÜHLE LEUN, RAU GMBH & CO. KG",Germany,,,,HRA 2746 |DE113743392|039 346 60019,Braunfelser Str. 8-12,,,Leun,,35638,,,DE6110009596,315830588,,,,www.mineralmuehle.com,,,,
,CTS GMBH COMPETENCE FOR TECH. SOL.,Germany,,,,HRB 16883 |DE247991845|141/123/80079,Fuhrmannstraße 10,,,Burgkirchen an der Alz,,84508,,,DE8250327567,507112543,,,,www.cts-gmbh.de,,,,
,CUSHMAN AND WAKEFIELD DE,Germany,,,,HRB 124076 |DE213062633,Rathenaupl. 1,,,Frankfurt am Main,,60313,,,DE6070829268,328618962,,,,www.cushmanwakefield.com,,,,
,BOULDERWELT REGENSBURG (GENEART),Germany,,,,HRB 12835 ,Im Gewerbepark A46,,,Regensburg,,93059,,,DE8230548244,342475760,,,,www.boulderwelt-regensburg.de,,,,
,CYTENA GMBH,Germany,,,,HRB 711600 |DE295807841,Neuer Messpl. 3,,,Freiburg im Breisgau,,79108,,,DE7010394388,313163357,,,,www.cytena.com,,,,
